2025-07-24T01:27:56.27173716Z 01:27:56 |  INFO | aiagent: [HISTORIAL] IA solicitó terminar llamada
2025-07-24T01:27:56.271806702Z 01:27:56 |  INFO | conversation_flow: 🔚 IA solicitó terminar la llamada
2025-07-24T01:27:56.271844133Z 01:27:56 |  INFO | conversation_flow: 🔚 Ejecutando terminación de llamada solicitada por IA
2025-07-24T01:27:56.271874104Z 01:27:56 |  INFO | call_orchestrator: 🔚 Iniciando terminación de llamada solicitada por IA (en _handle_ai_end_call)
2025-07-24T01:27:56.271940195Z 01:27:56 |  INFO | call_orchestrator: [DEBUG] Llamando a cierre_con_despedida desde _handle_ai_end_call...
2025-07-24T01:27:56.271956145Z 01:27:56 |  INFO | utils: 🔚 Iniciando cierre elegante de llamada - Razón: assistant_request
2025-07-24T01:27:56.272010037Z 01:27:56 |  INFO | utils: 🎤 Enviando despedida TTS...
2025-07-24T01:27:56.272048158Z 01:27:56 |  INFO | utils: 🤫 Activando ignorar_stt para la secuencia de cierre
2025-07-24T01:27:56.272109749Z 01:27:56 |  INFO | call_orchestrator: 🤖 IA responde: 'Fue un placer atenderle. Que tenga un excelente dí...'
2025-07-24T01:27:56.27214478Z 01:27:56 |  INFO | audio_manager: [LATENCIA] Iniciando preparación de WebSocket ElevenLabs para TTS...
2025-07-24T01:27:56.272180341Z 01:27:56 |  INFO | audio_manager: [LATENCIA] WebSocket ElevenLabs ya estaba abierto, preparación en 0.0 ms
2025-07-24T01:27:56.272229822Z 01:27:56 |  INFO | call_orchestrator: [DIAGNÓSTICO] Pre-TTS - Conectado: False, Errores: 0, Intentos: 0
2025-07-24T01:27:56.272258572Z 01:27:56 |  INFO | audio_manager: 🔊 Iniciando TTS: 'Fue un placer atenderle. Que tenga un excelente dí...' (66 chars)
2025-07-24T01:27:56.272442276Z 01:27:56 |  INFO | audio_manager: [DIAGNÓSTICO] TTS WebSocket - Intentos: 0, Errores: 0, Conectado: False
2025-07-24T01:27:56.272656952Z 01:27:56 |  INFO | eleven_ws_tts_client: ⏱️ [LATENCIA-4-START] EL WS texto enviado: 66 chars (modo legacy)
2025-07-24T01:27:56.809510819Z 01:27:56 |  INFO | eleven_ws_tts_client: ⏱️ [LATENCIA-4-FIRST] EL primer audio chunk: 536.9 ms
2025-07-24T01:27:56.809529559Z 01:27:56 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Primer chunk recibido tras 1 intentos
2025-07-24T01:27:56.810130663Z 01:27:56 |  INFO | eleven_ws_tts_client: [LATENCIA] Primer chunk de audio recibido en 537.6 ms
2025-07-24T01:27:56.810149754Z 01:27:56 |  INFO | audio_manager: ✅ WebSocket TTS iniciado correctamente
2025-07-24T01:27:56.810197104Z 01:27:56 |  INFO | audio_manager: [LATENCIA] WebSocket TTS iniciado en 537.9 ms
2025-07-24T01:27:56.810264426Z 01:27:56 |  INFO | utils: ✅ Despedida TTS enviada, esperando a que termine el audio...
2025-07-24T01:27:58.615774162Z 01:27:58 | WARNING | audio_manager: 🚨 TTS stall #1 detectado! (1793.7ms sin chunks)
2025-07-24T01:27:58.652219835Z 01:27:58 |  INFO | eleven_ws_tts_client: [FUNCIONALIDAD] Cerrando WebSocket ElevenLabs...
2025-07-24T01:27:58.652243296Z 01:27:58 |  INFO | eleven_ws_tts_client: [LATENCIA] WebSocket ElevenLabs estuvo abierto durante 3136.1 ms
2025-07-24T01:27:58.652295057Z 01:27:58 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Chunks de audio procesados: 3
2025-07-24T01:27:58.652346998Z 01:27:58 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Errores totales: 0
2025-07-24T01:27:58.65243112Z 01:27:58 |  INFO | eleven_ws_tts_client: 🔒 ElevenLabs WebSocket cerrado
2025-07-24T01:27:58.916599827Z 01:27:58 | WARNING | audio_manager: 🚨 TTS stall #2 detectado! (2094.5ms sin chunks)
2025-07-24T01:27:59.217762438Z 01:27:59 | WARNING | audio_manager: 🚨 TTS stall #3 detectado! (2395.7ms sin chunks)
2025-07-24T01:27:59.217789739Z 01:27:59 | ERROR | audio_manager: 🚨 TTS stall persistente! Reactivando STT
2025-07-24T01:27:59.217821Z 01:27:59 |  INFO | audio_manager: [FUNCIONALIDAD] TTS completado, reactivando STT...
2025-07-24T01:27:59.21783075Z 01:27:59 |  INFO | audio_manager: ✅ TTS completado
2025-07-24T01:27:59.221092044Z 01:27:59 |  INFO | audio_manager: 🟢 Reactivando STT
2025-07-24T01:27:59.221103955Z 01:27:59 |  INFO | utils: ✅ Callback de despedida ejecutado
2025-07-24T01:27:59.221108705Z 01:27:59 |  INFO | utils: ✅ Audio de despedida reproducido completamente
2025-07-24T01:27:59.221125625Z 01:27:59 |  INFO | utils: ☎️ Terminando llamada en Twilio...
2025-07-24T01:27:59.221131265Z 01:27:59 |  INFO | utils: ☎️ Terminando llamada CAbd607a7bdbc8f2be4345038927389275 en Twilio (motivo=assistant_request)...
2025-07-24T01:27:59.404235239Z 01:27:59 |  INFO | utils: ✅ Twilio confirmó cierre de llamada CAbd607a7bdbc8f2be4345038927389275
2025-07-24T01:27:59.404317781Z 01:27:59 |  INFO | utils: [LATENCIA] Terminación Twilio completada en 185.9 ms
2025-07-24T01:27:59.404327701Z 01:27:59 |  INFO | utils: ✅ Llamada terminada en Twilio
2025-07-24T01:27:59.404375442Z 01:27:59 |  INFO | utils: ⏳ Esperando 5.0s adicionales por robustez...
2025-07-24T01:27:59.450728662Z 01:27:59 |  INFO | call_orchestrator: 🏥 Monitoreo de salud terminado
2025-07-24T01:27:59.457751742Z 01:27:59 |  INFO | twilio_handler: 🛑 Evento STOP recibido
2025-07-24T01:27:59.457827644Z 01:27:59 |  INFO | call_orchestrator: 🛑 Stream detenido por Twilio
2025-07-24T01:27:59.457878845Z 01:27:59 |  INFO | call_orchestrator: 🔌 Shutdown ya en progreso, ignorando
2025-07-24T01:27:59.457915816Z 01:27:59 |  INFO | twilio_handler: [LATENCIA] Evento 'stop' procesado en 0.2 ms
2025-07-24T01:27:59.457960307Z 01:27:59 |  INFO | twilio_handler: 🧹 Limpiando TwilioHandler...
2025-07-24T01:28:00.454729324Z 01:28:00 |  INFO | twilio_handler: ✅ WebSocket cerrado correctamente
2025-07-24T01:28:00.454755235Z 01:28:00 |  INFO | twilio_handler: 📊 Duración de la conexión: 96.4 segundos
2025-07-24T01:28:00.454850017Z 01:28:00 |  INFO | twilio_handler: ✅ TwilioHandler limpiado
2025-07-24T01:28:00.454868637Z 01:28:00 |  INFO | twilio_handler: [LATENCIA] Cleanup de TwilioHandler completado en 996.9 ms
2025-07-24T01:28:00.454928408Z 01:28:00 |  INFO | twilio_handler: [LATENCIA] Conexión WebSocket Twilio finalizada en 96438.9 ms
2025-07-24T01:28:00.454943689Z 01:28:00 |  INFO | call_orchestrator: 🔌 Shutdown ya en progreso, ignorando
2025-07-24T01:28:00.45498881Z 01:28:00 |  INFO | call_orchestrator: [LATENCIA] Llamada completa finalizada en 96739.2 ms
2025-07-24T01:28:00.455072732Z 01:28:00 |  INFO | main: [LATENCIA] WebSocket /twilio-websocket completado en 96739.6 ms
2025-07-24T01:28:00.455226005Z INFO:     connection closed
2025-07-24T01:28:04.405299057Z 01:28:04 |  INFO | utils: 🔌 Cerrando WebSockets...
2025-07-24T01:28:04.405330958Z 01:28:04 |  INFO | audio_manager: 🔌 Cerrando AudioManager...
2025-07-24T01:28:04.40543489Z 01:28:04 |  INFO | deepgram_stt_streamer: Iniciando cierre de conexión Deepgram...
2025-07-24T01:28:04.405818399Z 01:28:04 |  INFO | deepgram_stt_streamer: 📨 'CloseStream' enviado a Deepgram.
2025-07-24T01:28:04.451114384Z 01:28:04 | WARNING | integration_manager: ⚠️ Deepgram desconectado detectado
2025-07-24T01:28:04.451175105Z 01:28:04 |  INFO | integration_manager: 🔄 Intento de reconexión Deepgram 1/3
2025-07-24T01:28:04.506461399Z 01:28:04 | WARNING | deepgram_stt_streamer: 🔒 Conexión Deepgram CERRADA (evento Close [()] [{'close': CloseResponse(type=<WebSocketEvents.Close: 'Close'>)}] recibido desde Deepgram).
2025-07-24T01:28:04.50649506Z 01:28:04 |  INFO | deepgram_stt_streamer: Evento _on_close: Notificando al manager para posible reconexión.
2025-07-24T01:28:04.50650993Z 01:28:04 | WARNING | call_orchestrator: 🔌 Deepgram desconectado
2025-07-24T01:28:05.452059826Z 01:28:05 |  INFO | deepgram_stt_streamer: Intentando CONECTAR con Deepgram...
2025-07-24T01:28:05.722455665Z 01:28:05 |  INFO | deepgram_stt_streamer: 🔛 Conexión Deepgram ABIERTA (evento Open recibido).
2025-07-24T01:28:05.722552547Z 01:28:05 |  INFO | integration_manager: ✅ Deepgram reconectado exitosamente
2025-07-24T01:28:05.722582248Z 01:28:05 |  INFO | integration_manager: [LATENCIA] Deepgram reconectado en 1271.4 ms
2025-07-24T01:28:05.722635049Z 01:28:05 |  INFO | call_orchestrator: 🔄 Deepgram reconectado
2025-07-24T01:28:06.507524544Z tasks cancelled error: 
2025-07-24T01:28:06.507562794Z 01:28:06 | ERROR | deepgram.clients.common.v1.abstract_async_websocket: tasks cancelled error: 
2025-07-24T01:28:06.507729048Z 01:28:06 |  INFO | deepgram_stt_streamer: ✅ Conexión Deepgram finalizada (método finish() del SDK).
2025-07-24T01:28:06.507743689Z 01:28:06 |  INFO | deepgram_stt_streamer: 🧹 Estado de DeepgramSTTStreamer limpiado después del cierre.
2025-07-24T01:28:06.507882452Z 01:28:06 |  INFO | audio_manager: ✅ Deepgram STT cerrado
2025-07-24T01:28:06.508090366Z 01:28:06 |  INFO | eleven_ws_tts_client: 🔒 Cerrando ElevenLabs WebSocket...
2025-07-24T01:28:06.508301762Z 01:28:06 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Sesión total: 11.0s, chunks: 3, errores: 0
2025-07-24T01:28:06.508317942Z 01:28:06 |  INFO | eleven_ws_tts_client: ✅ ElevenLabs WebSocket cerrado
2025-07-24T01:28:06.508366933Z 01:28:06 |  INFO | audio_manager: ✅ ElevenLabs TTS cerrado
2025-07-24T01:28:06.508390544Z 01:28:06 |  INFO | audio_manager: ✅ AudioManager cerrado completamente
2025-07-24T01:28:06.508442935Z 01:28:06 |  INFO | utils: ✅ AudioManager cerrado
2025-07-24T01:28:06.508497666Z 01:28:06 |  INFO | conversation_flow: 🔌 Cerrando ConversationFlow...
2025-07-24T01:28:06.508509706Z 01:28:06 | WARNING | conversation_flow: ⚠️ Cancelando tarea de IA activa...
2025-07-24T01:28:06.508634659Z 01:28:06 |  INFO | conversation_flow: 📊 Conversación finalizada - Total: 14 mensajes (Usuario: 6, Asistente: 5)
2025-07-24T01:28:06.50866866Z 01:28:06 |  INFO | conversation_flow: 📜 HISTORIAL COMPLETO:
2025-07-24T01:28:06.508697211Z 01:28:06 |  INFO | conversation_flow:   [0] user: Hola, quiero cancelar una cita, por favor.
2025-07-24T01:28:06.508723051Z 01:28:06 |  INFO | conversation_flow:   [1] assistant: Para cancelar una cita, necesito saber el número de teléfono con el que se registró la cita. ¿Podría proporcionarme ese número, por favor?
2025-07-24T01:28:06.508776922Z 01:28:06 |  INFO | conversation_flow:   [2] user: Es 99, 85, 25 32, 19.
2025-07-24T01:28:06.508792923Z 01:28:06 |  INFO | conversation_flow:   [3] assistant: Lo confirmo: noventa y nueve, ochenta y cinco, veinticinco, treinta y dos, diecinueve. ¿Es correcto?
2025-07-24T01:28:06.508825243Z 01:28:06 |  INFO | conversation_flow:   [4] user: Sí, es correcto.
2025-07-24T01:28:06.508854484Z 01:28:06 |  INFO | conversation_flow:   [5] tool: [{"event_id": "53a000l0hr9u25enpb7h47ld70", "patient_name": "Juan Rodríguez", "start_time_iso_utc": "2025-07-24T11:00:00-05:00", "start_time_cancun_iso": "2025-07-24T11:00:00-05:00", "start_time_cancun_pretty": "Jueves 24 de Julio a las once en punto de la mañana", "appointment_reason": "dolor en el pecho", "phone_in_description": "9985253219"}]
2025-07-24T01:28:06.508878475Z 01:28:06 |  INFO | conversation_flow:   [6] user: Quieres que te repita?
2025-07-24T01:28:06.508905915Z 01:28:06 |  INFO | conversation_flow:   [7] assistant: Lo siento, parece que hubo un malentendido. Te voy a preguntar de nuevo: ¿Quieres cancelar la cita del jueves 24 de julio a las once en punto de la mañana, cuyo motivo es "dolor en el pecho" y el teléfono asociado es el que me proporcionaste?
2025-07-24T01:28:06.508950106Z 01:28:06 |  INFO | conversation_flow:   [8] user: Sí, quiero borrarlo,
2025-07-24T01:28:06.508961577Z 01:28:06 |  INFO | conversation_flow:   [9] tool: {"message": "La cita para 'Juan Rodríguez' ha sido eliminada con éxito.", "deleted_event_id": "53a000l0hr9u25enpb7h47ld70"}
2025-07-24T01:28:06.508998037Z 01:28:06 |  INFO | conversation_flow:   [10] assistant: Listo!!, está hecho. ¿Hay algo más en lo que pueda ayudarle?
2025-07-24T01:28:06.509066879Z 01:28:06 |  INFO | conversation_flow:   [11] user: por favor.
2025-07-24T01:28:06.509081009Z 01:28:06 |  INFO | conversation_flow:   [12] tool: {"action": "end_call", "reason": "user_request", "__terminate__": true}
2025-07-24T01:28:06.50912195Z 01:28:06 |  INFO | conversation_flow:   [13] assistant: [end_call(reason="user_request")]
2025-07-24T01:28:06.509134341Z 01:28:06 |  INFO | conversation_flow: ✅ ConversationFlow cerrado
2025-07-24T01:28:06.509178291Z 01:28:06 |  INFO | utils: ✅ ConversationFlow cerrado
2025-07-24T01:28:06.509214632Z 01:28:06 |  INFO | integration_manager: 🔌 Cerrando IntegrationManager...
2025-07-24T01:28:06.509313145Z 01:28:06 |  INFO | integration_manager: ✅ IntegrationManager cerrado
2025-07-24T01:28:06.509348625Z 01:28:06 |  INFO | integration_manager: [LATENCIA] IntegrationManager cerrado en 0.1 ms
2025-07-24T01:28:06.509372396Z 01:28:06 |  INFO | utils: ✅ IntegrationManager cerrado
2025-07-24T01:28:06.509423007Z 01:28:06 |  INFO | utils: 🧹 Limpieza final de memoria y tareas...
2025-07-24T01:28:06.509462918Z 01:28:06 |  INFO | utils: ✅ Tarea de monitoreo cancelada
2025-07-24T01:28:06.509503589Z 01:28:06 |  INFO | utils: ✅ Session state limpiado
2025-07-24T01:28:06.5095486Z 01:28:06 |  INFO | utils: ✅ Cierre elegante completado en 10237.6 ms
2025-07-24T01:28:06.509585701Z 01:28:06 |  INFO | utils: 🔚 Cierre de llamada finalizado - Razón: assistant_request
2025-07-24T01:28:06.509616432Z 01:28:06 |  INFO | call_orchestrator: ✅ Terminación de llamada completada exitosamente (cierre_con_despedida terminó)
2025-07-24T01:28:06.509629312Z 01:28:06 |  INFO | conversation_flow: ✅ Terminación de llamada ejecutada correctamente
2025-07-24T01:28:07.711136677Z 01:28:07 | WARNING | deepgram_stt_streamer: 🔒 Conexión Deepgram CERRADA (evento Close [()] [{'close': CloseResponse(type=<WebSocketEvents.Close: 'Close'>)}] recibido desde Deepgram).
2025-07-24T01:28:07.711164518Z 01:28:07 |  INFO | deepgram_stt_streamer: Evento _on_close: Notificando al manager para posible reconexión.
2025-07-24T01:28:07.711203399Z 01:28:07 | WARNING | call_orchestrator: 🔌 Deepgram desconectado
